udi,id_produto,tipo,temperatura_ar_k,temperatura_processo_k,velocidade_rotacao_rpm,torque_nm,desgaste_ferramenta_min,falha_maquina,falha_twf,falha_hdf,falha_pwf,falha_osf,falha_rnf,ratio_temp,flag_sobrecarga_termica,potencia_estimada
9241,M24100,M,298.1,308.7,1362.0,49.6,158,0,0,0,0,0,0,0.9656624523302156,0,67555.2
9242,L56421,L,298.1,308.7,1683.0,29.1,161,0,0,0,0,0,0,0.9656624523302156,0,48975.3
9243,M24102,M,298.2,308.7,1269.0,60.9,163,0,0,0,0,0,0,0.9659863914286155,0,77282.09999999999
9244,L56423,L,298.3,308.8,1454.0,49.0,166,0,0,0,0,0,0,0.965997406198195,0,71246.0
9245,L56424,L,298.3,308.8,1767.0,27.3,168,0,0,0,0,0,0,0.965997406198195,0,48239.1
9246,L56425,L,298.3,308.9,1708.0,27.3,170,0,0,0,0,0,0,0.9656846844749607,0,46628.4
9247,L56426,L,298.3,308.9,1862.0,27.0,172,0,0,0,0,0,0,0.9656846844749607,0,50274.0
9248,L56427,L,298.3,308.9,1695.0,30.7,174,0,0,0,0,0,0,0.9656846844749607,0,52036.5
9249,M24108,M,298.3,309.1,1488.0,40.6,176,0,0,0,0,0,0,0.9650598480586869,0,60412.8
9250,L56429,L,298.3,309.0,1657.0,32.2,179,0,0,0,0,0,0,0.965372165160608,0,53355.4
9251,H38664,H,298.3,309.0,1823.0,25.9,181,0,0,0,0,0,0,0.965372165160608,0,47215.7
9252,M24111,M,298.2,309.1,1651.0,28.8,186,0,0,0,0,0,0,0.9647363281632599,0,47548.8
9253,M24112,M,298.1,309.0,1533.0,36.1,189,0,0,0,0,0,0,0.9647249159717641,0,55341.3
9254,M24113,M,298.2,309.0,1508.0,40.5,192,0,0,0,0,0,0,0.9650485405661859,0,61074.0
9255,L56434,L,298.3,309.1,1616.0,31.1,195,0,0,0,0,0,0,0.9650598480586869,0,50257.600000000006
9256,L56435,L,298.2,309.0,1651.0,31.5,197,0,0,0,0,0,0,0.9650485405661859,0,52006.5
9257,L56436,L,298.2,309.1,1569.0,35.2,199,0,0,0,0,0,0,0.9647363281632599,0,55228.8
9258,M24117,M,298.3,309.1,1296.0,58.7,201,0,0,0,0,0,0,0.9650598480586869,0,76075.2
9259,H38672,H,298.3,309.0,1379.0,43.2,0,0,0,0,0,0,0,0.965372165160608,0,59572.8
9260,M24119,M,298.2,309.0,1694.0,28.0,5,0,0,0,0,0,0,0.9650485405661859,0,47432.0
9261,L56440,L,298.2,309.0,1377.0,57.8,8,0,0,0,0,0,0,0.9650485405661859,0,79590.59999999999
9262,H38675,H,298.3,309.0,1470.0,38.4,10,0,0,0,0,0,0,0.965372165160608,0,56448.0
9263,M24122,M,298.3,309.1,1404.0,47.0,15,0,0,0,0,0,0,0.9650598480586869,0,65988.0
9264,L56443,L,298.3,309.1,1593.0,40.1,18,0,0,0,0,0,0,0.9650598480586869,0,63879.3
9265,M24124,M,298.3,309.0,1526.0,36.9,20,0,0,0,0,0,0,0.965372165160608,0,56309.4
9266,M24125,M,298.3,308.9,1390.0,49.7,23,0,0,0,0,0,0,0.9656846844749607,0,69083.0
9267,L56446,L,298.2,308.9,1737.0,25.5,26,0,0,0,0,0,0,0.9653609551137554,0,44293.5
9268,L56447,L,298.2,308.8,1362.0,57.3,28,0,0,0,0,0,0,0.9656735720023524,0,78042.59999999999
9269,L56448,L,298.2,308.8,1666.0,31.5,30,0,0,0,0,0,0,0.9656735720023524,0,52479.0
9270,L56449,L,298.2,308.8,1354.0,60.9,32,0,0,0,0,0,0,0.9656735720023524,0,82458.59999999999
9271,L56450,L,298.2,308.8,1302.0,60.4,34,0,0,0,0,0,0,0.9656735720023524,0,78640.8
9272,L56451,L,298.2,308.7,1991.0,20.5,36,0,0,0,0,0,0,0.9659863914286155,0,40815.5
9273,L56452,L,298.2,308.6,1353.0,54.1,38,0,0,0,0,0,0,0.9662994135894379,0,73197.3
9274,H38687,H,298.2,308.7,1520.0,35.7,40,0,0,0,0,0,0,0.9659863914286155,0,54264.00000000001
9275,L56454,L,298.2,308.7,1428.0,54.9,45,0,0,0,0,0,0,0.9659863914286155,0,78397.2
9277,L56456,L,298.1,308.7,1691.0,30.3,49,0,0,0,0,0,0,0.9656624523302156,0,51237.3
9278,L56457,L,298.2,308.7,1447.0,48.4,51,0,0,0,0,0,0,0.9659863914286155,0,70034.8
9279,H38692,H,298.2,308.8,1606.0,39.9,53,0,0,0,0,0,0,0.9656735720023524,0,64079.399999999994
9280,M24139,M,298.2,308.8,1645.0,28.2,58,0,0,0,0,0,0,0.9656735720023524,0,46389.0
9281,H38694,H,298.2,308.8,1470.0,43.3,61,0,0,0,0,0,0,0.9656735720023524,0,63650.99999999999
9282,L56461,L,298.2,308.9,1336.0,45.0,66,0,0,0,0,0,0,0.9653609551137554,0,60120.0
9283,M24142,M,298.2,308.9,1414.0,44.3,68,0,0,0,0,0,0,0.9653609551137554,0,62640.2
9284,M24143,M,298.3,309.0,1802.0,27.5,71,0,0,0,0,0,0,0.965372165160608,0,49555.0
9285,L56464,L,298.2,308.9,1683.0,31.7,74,0,0,0,0,0,0,0.9653609551137554,0,53351.1
9286,M24145,M,298.2,309.0,1410.0,47.6,76,0,0,0,0,0,0,0.9650485405661859,0,67116.0
9287,L56466,L,298.2,308.9,1605.0,32.0,79,0,0,0,0,0,0,0.9653609551137554,0,51360.0
9288,L56467,L,298.2,308.9,1709.0,28.1,81,0,0,0,0,0,0,0.9653609551137554,0,48022.9
9289,L56468,L,298.2,308.9,1444.0,53.1,83,0,0,0,0,0,0,0.9653609551137554,0,76676.40000000001
9290,L56469,L,298.2,308.9,1367.0,45.0,85,0,0,0,0,0,0,0.9653609551137554,0,61515.0
9291,L56470,L,298.2,309.0,1418.0,44.2,87,0,0,0,0,0,0,0.9650485405661859,0,62675.600000000006
9292,L56471,L,298.2,309.0,1353.0,57.8,89,0,0,0,0,0,0,0.9650485405661859,0,78203.4
9293,L56472,L,298.2,309.0,1643.0,34.1,91,0,0,0,0,0,0,0.9650485405661859,0,56026.3
9294,L56473,L,298.3,309.1,1437.0,38.0,93,0,0,0,0,0,0,0.9650598480586869,0,54606.0
9295,L56474,L,298.1,309.0,1437.0,36.2,95,0,0,0,0,0,0,0.9647249159717641,0,52019.4
9296,M24155,M,298.2,309.0,1413.0,47.9,97,0,0,0,0,0,0,0.9650485405661859,0,67682.7
9297,H38710,H,298.2,309.0,1524.0,39.1,100,0,0,0,0,0,0,0.9650485405661859,0,59588.4
9298,M24157,M,298.1,308.9,1479.0,43.4,105,0,0,0,0,0,0,0.9650372257525504,0,64188.6
9299,L56478,L,298.1,308.9,1313.0,50.6,108,0,0,0,0,0,0,0.9650372257525504,0,66437.8
9300,M24159,M,298.1,308.9,1335.0,50.4,110,0,0,0,0,0,0,0.9650372257525504,0,67284.0
9301,L56480,L,298.1,308.9,1367.0,41.9,113,0,0,0,0,0,0,0.9650372257525504,0,57277.299999999996
9302,M24161,M,298.1,308.9,1459.0,50.3,115,0,0,0,0,0,0,0.9650372257525504,0,73387.7
9303,M24162,M,298.1,308.9,1804.0,25.1,118,0,0,0,0,0,0,0.9650372257525504,0,45280.4
9304,L56483,L,298.2,309.0,1491.0,38.3,121,0,0,0,0,0,0,0.9650485405661859,0,57105.299999999996
9305,L56484,L,298.3,309.1,1537.0,43.0,123,0,0,0,0,0,0,0.9650598480586869,0,66091.0
9306,H38719,H,298.3,309.1,1646.0,30.2,125,0,0,0,0,0,0,0.9650598480586869,0,49709.2
9307,M24166,M,298.3,309.2,1783.0,28.3,130,0,0,0,0,0,0,0.9647477329730022,0,50458.9
9308,L56487,L,298.3,309.1,1395.0,49.8,133,0,0,0,0,0,0,0.9650598480586869,0,69471.0
9309,L56488,L,298.4,309.1,1423.0,48.0,135,0,0,0,0,0,0,0.9653833679541138,0,68304.0
9310,L56489,L,298.3,309.2,1562.0,37.6,137,0,0,0,0,0,0,0.9647477329730022,0,58731.200000000004
9311,L56490,L,298.4,309.3,1549.0,40.8,139,0,0,0,0,0,0,0.9647591304081501,0,63199.2
9312,L56491,L,298.4,309.4,1540.0,43.2,141,0,0,0,0,0,0,0.9644473142713403,0,66528.0
9313,H38726,H,298.5,309.4,1573.0,33.6,143,0,0,0,0,0,0,0.9647705204758549,0,52852.8
9314,L56493,L,298.5,309.4,1418.0,45.1,148,0,0,0,0,0,0,0.9647705204758549,0,63951.8
9315,M24174,M,298.5,309.4,1565.0,33.7,150,0,0,0,0,0,0,0.9647705204758549,0,52740.50000000001
9316,L56495,L,298.5,309.5,1569.0,41.0,153,0,0,0,0,0,0,0.9644588014072414,0,64329.0
9317,H38730,H,298.5,309.4,1417.0,41.2,155,0,0,0,0,0,0,0.9647705204758549,0,58380.4
9319,L56498,L,298.5,309.4,1364.0,44.5,162,0,0,0,0,0,0,0.9647705204758549,0,60698.0
9320,L56499,L,298.5,309.4,1911.0,21.5,164,0,0,0,0,0,0,0.9647705204758549,0,41086.5
9321,L56500,L,298.4,309.3,1409.0,43.1,166,0,0,0,0,0,0,0.9647591304081501,0,60727.9
9322,L56501,L,298.4,309.2,1335.0,53.5,168,0,0,0,0,0,0,0.9650711482371567,0,71422.5
9323,M24182,M,298.5,309.3,1512.0,38.1,170,0,0,0,0,0,0,0.9650824411086891,0,57607.200000000004
9324,L56503,L,298.6,309.4,1447.0,40.2,173,0,0,0,0,0,0,0.9650937266803695,0,58169.4
9325,L56504,L,298.6,309.3,1537.0,37.6,175,0,0,0,0,0,0,0.9654057518092282,0,57791.200000000004
9326,M24185,M,298.6,309.3,1510.0,40.8,177,0,0,0,0,0,0,0.9654057518092282,0,61607.99999999999
9327,L56506,L,298.6,309.3,1677.0,31.2,180,0,0,0,0,0,0,0.9654057518092282,0,52322.4
9328,L56507,L,298.5,309.2,1504.0,33.7,182,0,0,0,0,0,0,0.9653945635013113,0,50684.8
9329,H38742,H,298.5,309.1,2051.0,19.0,184,0,0,0,0,0,0,0.965706887849541,0,38969.0
9330,L56509,L,298.5,309.1,1474.0,41.3,189,0,0,0,0,0,0,0.965706887849541,0,60876.2
9331,M24190,M,298.4,309.0,1507.0,36.1,191,0,0,0,0,0,0,0.9656957897550298,0,54402.700000000004
9332,L56511,L,298.4,308.9,1496.0,37.9,194,0,0,0,0,0,0,0.9660084138361658,0,56698.4
9333,M24192,M,298.5,309.0,1921.0,22.0,196,0,0,0,0,0,0,0.9660194143494517,0,42262.0
9334,L56513,L,298.5,309.0,1450.0,40.5,199,0,0,0,0,0,0,0.9660194143494517,0,58725.0
9335,L56514,L,298.4,308.9,1402.0,44.8,201,0,0,0,0,0,0,0.9660084138361658,0,62809.6
9337,L56516,L,298.5,308.9,1725.0,31.9,205,0,0,0,0,0,0,0.9663321431973709,0,55027.5
9338,H38751,H,298.5,308.9,1500.0,40.3,207,0,0,0,0,0,0,0.9663321431973709,0,60449.99999999999
9339,H38752,H,298.5,309.0,1531.0,30.8,212,0,0,0,0,0,0,0.9660194143494517,0,47154.8
9340,L56519,L,298.5,309.0,1458.0,44.8,217,0,0,0,0,0,0,0.9660194143494517,0,65318.399999999994
9341,H38754,H,298.4,308.9,1577.0,37.1,0,0,0,0,0,0,0,0.9660084138361658,0,58506.700000000004
9342,M24201,M,298.3,308.9,1363.0,46.1,5,0,0,0,0,0,0,0.9656846844749607,0,62834.3
9343,H38756,H,298.3,308.9,1706.0,31.8,8,0,0,0,0,0,0,0.9656846844749607,0,54250.8
9344,M24203,M,298.3,308.8,1391.0,50.4,13,0,0,0,0,0,0,0.965997406198195,0,70106.4
9345,L56524,L,298.2,308.8,1616.0,33.7,16,0,0,0,0,0,0,0.9656735720023524,0,54459.200000000004
9346,L56525,L,298.2,308.8,1442.0,47.0,18,0,0,0,0,0,0,0.9656735720023524,0,67774.0
9347,M24206,M,298.2,308.8,1626.0,40.4,20,0,0,0,0,0,0,0.9656735720023524,0,65690.4
9348,M24207,M,298.2,308.7,1426.0,42.6,23,0,0,0,0,0,0,0.9659863914286155,0,60747.6
9349,L56528,L,298.2,308.7,1436.0,49.1,26,0,0,0,0,0,0,0.9659863914286155,0,70507.6
9350,M24209,M,298.2,308.7,1599.0,36.2,28,0,0,0,0,0,0,0.9659863914286155,0,57883.8
9351,L56530,L,298.2,308.7,2186.0,17.8,31,0,0,0,0,0,0,0.9659863914286155,0,38910.8
9352,L56531,L,298.3,308.8,1645.0,30.4,33,0,0,0,0,0,0,0.965997406198195,0,50008.0
9353,L56532,L,298.2,308.7,1780.0,27.9,35,0,0,0,0,0,0,0.9659863914286155,0,49662.0
9354,L56533,L,298.2,308.8,1345.0,44.3,37,0,0,0,0,0,0,0.9656735720023524,0,59583.49999999999
9355,M24214,M,298.2,308.8,1607.0,31.9,39,0,0,0,0,0,0,0.9656735720023524,0,51263.299999999996
9356,L56535,L,298.3,308.9,1708.0,28.0,42,0,0,0,0,0,0,0.9656846844749607,0,47824.0
9357,L56536,L,298.3,308.9,1270.0,52.7,44,0,0,0,0,0,0,0.9656846844749607,0,66929.0
9358,M24217,M,298.3,308.9,1646.0,25.4,46,0,0,0,0,0,0,0.9656846844749607,0,41808.399999999994
9359,L56538,L,298.2,308.7,1407.0,45.1,49,0,0,0,0,0,0,0.9659863914286155,0,63455.700000000004
9360,M24219,M,298.1,308.7,1581.0,47.4,51,0,0,0,0,0,0,0.9656624523302156,0,74939.4
9361,L56540,L,298.0,308.6,1532.0,42.6,54,0,0,0,0,0,0,0.9656513254515511,0,65263.200000000004
9362,L56541,L,298.0,308.6,1610.0,33.1,56,0,0,0,0,0,0,0.9656513254515511,0,53291.0
9363,M24222,M,298.0,308.5,1682.0,33.0,58,0,0,0,0,0,0,0.9659643404668903,0,55506.0
9364,L56543,L,297.9,308.5,1519.0,34.3,61,0,0,0,0,0,0,0.965640191359351,0,52101.7
9365,L56544,L,297.9,308.5,1683.0,28.5,63,0,0,0,0,0,0,0.965640191359351,0,47965.5
9366,M24225,M,298.0,308.6,1254.0,55.8,65,0,0,0,0,0,0,0.9656513254515511,0,69973.2
9367,L56546,L,298.0,308.5,1461.0,48.0,68,0,0,0,0,0,0,0.9659643404668903,0,70128.0
9368,L56547,L,297.9,308.5,1472.0,45.1,70,0,0,0,0,0,0,0.965640191359351,0,66387.2
9369,L56548,L,297.7,308.4,1510.0,38.6,72,0,0,0,0,0,0,0.9653047958323451,0,58286.0
9370,M24229,M,297.7,308.3,1547.0,36.8,74,0,0,0,0,0,0,0.9656179015062669,0,56929.6
9371,H38784,H,297.7,308.4,1418.0,51.9,77,0,0,0,0,0,0,0.9653047958323451,0,73594.2
9372,L56551,L,297.7,308.4,1289.0,51.3,82,0,0,0,0,0,0,0.9653047958323451,0,66125.7
9373,L56552,L,297.7,308.4,1487.0,41.4,84,0,0,0,0,0,0,0.9653047958323451,0,61561.799999999996
9374,L56553,L,297.7,308.5,1453.0,45.5,86,0,0,0,0,0,0,0.9649918931442726,0,66111.5
9375,M24234,M,297.8,308.5,1466.0,44.7,88,0,0,0,0,0,0,0.9653160422518119,0,65530.200000000004
9376,H38789,H,297.7,308.4,1288.0,49.5,91,0,0,0,0,0,0,0.9653047958323451,0,63756.0
9377,H38790,H,297.7,308.4,1738.0,27.7,96,0,0,0,0,0,0,0.9653047958323451,0,48142.6
9378,H38791,H,297.7,308.3,1488.0,41.0,101,0,0,0,0,0,0,0.9656179015062669,0,61008.0
9379,L56558,L,297.6,308.3,1816.0,28.8,106,0,0,0,0,0,0,0.9652935421171147,0,52300.8
9380,L56559,L,297.5,308.2,1419.0,48.5,108,0,0,0,0,0,0,0.9652822810990193,0,68821.5
9381,L56560,L,297.4,308.1,1435.0,45.7,110,0,0,0,0,0,0,0.9652710127709475,0,65579.5
9382,M24241,M,297.5,308.1,1480.0,42.4,112,0,0,0,0,0,0,0.9655955827147172,0,62752.0
9383,L56562,L,297.5,308.2,1610.0,33.6,115,0,0,0,0,0,0,0.9652822810990193,0,54096.0
9384,H38797,H,297.5,308.1,1548.0,38.2,117,0,0,0,0,0,0,0.9655955827147172,0,59133.600000000006
9385,M24244,M,297.6,308.1,1379.0,57.4,122,0,0,0,0,0,0,0.9659201526584871,0,79154.59999999999
9386,M24245,M,297.5,308.1,1907.0,23.5,125,0,0,0,0,0,0,0.9655955827147172,0,44814.5
9387,M24246,M,297.5,308.0,2033.0,16.7,128,0,0,0,0,0,0,0.9659090877730224,0,33951.1
9388,H38801,H,297.4,307.9,1390.0,52.0,131,0,0,0,0,0,0,0.9658980157002338,0,72280.0
9389,M24248,M,297.5,307.9,1544.0,37.9,136,0,0,0,0,0,0,0.9662227964721573,0,58517.6
9390,L56569,L,297.6,308.0,1258.0,57.4,139,0,0,0,0,0,0,0.9662337630966437,0,72209.2
9391,M24250,M,297.5,308.0,1560.0,39.0,141,0,0,0,0,0,0,0.9659090877730224,0,60840.0
9392,H38805,H,297.6,308.2,2071.0,18.5,144,0,0,0,0,0,0,0.9656067457313215,0,38313.5
9393,L56572,L,297.6,308.1,1437.0,46.3,149,0,0,0,0,0,0,0.9659201526584871,0,66533.09999999999
9394,H38807,H,297.7,308.2,1489.0,43.0,151,0,0,0,0,0,0,0.9659312103636236,0,64027.0
9395,L56574,L,297.7,308.2,1334.0,53.0,156,0,0,0,0,0,0,0.9659312103636236,0,70702.0
9396,L56575,L,297.7,308.2,1500.0,39.9,158,0,0,0,0,0,0,0.9659312103636236,0,59850.0
9397,L56576,L,297.8,308.3,1498.0,47.3,160,0,0,0,0,0,0,0.9659422608954192,0,70855.4
9398,M24257,M,297.7,308.2,1370.0,53.4,162,0,0,0,0,0,0,0.9659312103636236,0,73158.0
9399,H38812,H,297.7,308.2,1526.0,40.1,165,0,0,0,0,0,0,0.9659312103636236,0,61192.6
9400,L56579,L,297.8,308.3,1477.0,44.8,170,0,0,0,0,0,0,0.9659422608954192,0,66169.59999999999
9401,L56580,L,297.7,308.2,1446.0,43.9,172,0,0,0,0,0,0,0.9659312103636236,0,63479.4
9402,M24261,M,297.7,308.2,1720.0,25.6,174,0,0,0,0,0,0,0.9659312103636236,0,44032.0
9403,L56582,L,297.7,308.1,1734.0,30.7,177,0,0,0,0,0,0,0.9662447226022566,0,53233.799999999996
9404,L56583,L,297.7,308.1,1697.0,29.1,179,0,0,0,0,0,0,0.9662447226022566,0,49382.700000000004
9405,L56584,L,297.7,308.2,2007.0,19.3,181,0,0,0,0,0,0,0.9659312103636236,0,38735.1
9406,M24265,M,297.7,308.1,1469.0,48.8,183,0,0,0,0,0,0,0.9662447226022566,0,71687.2
9407,M24266,M,297.7,308.1,2189.0,15.6,186,0,0,0,0,0,0,0.9662447226022566,0,34148.4
9408,L56587,L,297.8,308.3,1435.0,50.1,189,0,0,0,0,0,0,0.9659422608954192,0,71893.5
9409,H38822,H,297.9,308.4,1637.0,34.5,191,0,0,0,0,0,0,0.9659533042608518,0,56476.5
9410,L56589,L,298.0,308.5,1664.0,28.3,196,0,0,0,0,0,0,0.9659643404668903,0,47091.200000000004
9411,M24270,M,298.0,308.5,1666.0,31.0,198,0,0,0,0,0,0,0.9659643404668903,0,51646.0
9414,L56593,L,298.1,308.6,1439.0,44.9,205,0,0,0,0,0,0,0.9659753695204946,0,64611.1
9416,M24275,M,298.2,308.7,1361.0,44.2,0,0,0,0,0,0,0,0.9659863914286155,0,60156.200000000004
9417,M24276,M,298.1,308.5,1463.0,45.9,3,0,0,0,0,0,0,0.9662884895744296,0,67151.7
9419,L56598,L,298.0,308.4,1432.0,46.2,11,0,0,0,0,0,0,0.9662775584751053,0,66158.40000000001
9420,L56599,L,298.0,308.4,1911.0,22.0,13,0,0,0,0,0,0,0.9662775584751053,0,42042.0
9422,M24281,M,298.1,308.5,1382.0,54.5,17,0,0,0,0,0,0,0.9662884895744296,0,75319.0
9423,L56602,L,298.1,308.5,1665.0,29.6,20,0,0,0,0,0,0,0.9662884895744296,0,49284.0
9424,L56603,L,298.1,308.5,1676.0,30.5,22,0,0,0,0,0,0,0.9662884895744296,0,51118.0
9425,M24284,M,298.0,308.5,1585.0,33.0,24,0,0,0,0,0,0,0.9659643404668903,0,52305.0
9426,M24285,M,298.1,308.6,1415.0,46.3,27,0,0,0,0,0,0,0.9659753695204946,0,65514.49999999999
9427,L56606,L,298.1,308.7,1341.0,55.7,30,0,0,0,0,0,0,0.9656624523302156,0,74693.7
9428,L56607,L,298.2,308.8,1540.0,34.8,32,0,0,0,0,0,0,0.9656735720023524,0,53591.99999999999
9429,H38842,H,298.2,308.8,1837.0,28.4,34,0,0,0,0,0,0,0.9656735720023524,0,52170.799999999996
9430,L56609,L,298.2,308.8,1498.0,36.0,39,0,0,0,0,0,0,0.9656735720023524,0,53928.0
9431,L56610,L,298.1,308.7,1671.0,28.8,41,0,0,0,0,0,0,0.9656624523302156,0,48124.8
9432,L56611,L,298.0,308.6,1430.0,57.0,43,0,0,0,0,0,0,0.9656513254515511,0,81510.0
9433,L56612,L,298.0,308.7,1619.0,40.1,45,0,0,0,0,0,0,0.9653385132318156,0,64921.9
9434,M24293,M,298.0,308.7,1430.0,51.9,47,0,0,0,0,0,0,0.9653385132318156,0,74217.0
9435,L56614,L,298.0,308.6,1626.0,33.3,50,0,0,0,0,0,0,0.9656513254515511,0,54145.799999999996
9436,L56615,L,298.0,308.7,1443.0,49.3,52,0,0,0,0,0,0,0.9653385132318156,0,71139.9
9437,L56616,L,298.0,308.6,1481.0,42.5,54,0,0,0,0,0,0,0.9656513254515511,0,62942.5
9438,M24297,M,298.1,308.7,1527.0,43.0,56,0,0,0,0,0,0,0.9656624523302156,0,65661.0
9439,M24298,M,298.1,308.7,1315.0,56.8,59,0,0,0,0,0,0,0.9656624523302156,0,74692.0
9440,M24299,M,298.1,308.8,1433.0,48.2,62,0,0,0,0,0,0,0.96534973780651,0,69070.6
9441,M24300,M,298.1,308.8,1378.0,53.5,65,0,0,0,0,0,0,0.96534973780651,0,73723.0
9442,L56621,L,298.1,308.8,1432.0,43.4,68,0,0,0,0,0,0,0.96534973780651,0,62148.799999999996
9443,M24302,M,298.1,308.8,1394.0,47.9,70,0,0,0,0,0,0,0.96534973780651,0,66772.59999999999
9444,H38857,H,298.0,308.8,1411.0,53.8,73,0,0,0,0,0,0,0.9650259036106674,0,75911.8
9445,L56624,L,298.1,308.9,2136.0,15.9,78,0,0,0,0,0,0,0.9650372257525504,0,33962.4
9447,H38860,H,298.1,308.9,1388.0,53.5,83,0,0,0,0,0,0,0.9650372257525504,0,74258.0
9448,M24307,M,298.1,308.9,1323.0,51.7,88,0,0,0,0,0,0,0.9650372257525504,0,68399.1
9449,L56628,L,298.2,309.0,1780.0,29.3,91,0,0,0,0,0,0,0.9650485405661859,0,52154.0
9450,M24309,M,298.1,308.8,1434.0,41.8,93,0,0,0,0,0,0,0.96534973780651,0,59941.2
9451,M24310,M,298.0,308.7,1494.0,42.6,96,0,0,0,0,0,0,0.9653385132318156,0,63644.4
9452,H38865,H,298.0,308.7,1536.0,39.6,99,0,0,0,0,0,0,0.9653385132318156,0,60825.600000000006
9453,M24312,M,298.0,308.7,1392.0,53.4,104,0,0,0,0,0,0,0.9653385132318156,0,74332.8
9454,H38867,H,298.2,309.0,1360.0,56.8,107,0,0,0,0,0,0,0.9650485405661859,0,77248.0
9455,L56634,L,298.4,309.2,1583.0,35.4,112,0,0,0,0,0,0,0.9650711482371567,0,56038.2
9456,L56635,L,298.5,309.2,1983.0,20.2,114,0,0,0,0,0,0,0.9653945635013113,0,40056.6
9457,L56636,L,298.5,309.3,1630.0,33.3,116,0,0,0,0,0,0,0.9650824411086891,0,54278.99999999999
9458,M24317,M,298.5,309.3,1692.0,26.7,118,0,0,0,0,0,0,0.9650824411086891,0,45176.4
9459,L56638,L,298.4,309.1,1417.0,40.6,121,0,0,0,0,0,0,0.9653833679541138,0,57530.200000000004
9460,L56639,L,298.4,309.1,1579.0,36.1,123,0,0,0,0,0,0,0.9653833679541138,0,57001.9
9461,M24320,M,298.4,309.2,1399.0,45.2,125,0,0,0,0,0,0,0.9650711482371567,0,63234.8
9462,M24321,M,298.4,309.2,1414.0,46.4,128,0,0,0,0,0,0,0.9650711482371567,0,65609.59999999999
9463,L56642,L,298.5,309.3,1570.0,40.1,131,0,0,0,0,0,0,0.9650824411086891,0,62957.0
9464,M24323,M,298.5,309.3,1552.0,36.8,133,0,0,0,0,0,0,0.9650824411086891,0,57113.6
9465,L56644,L,298.6,309.4,1440.0,48.2,136,0,0,0,0,0,0,0.9650937266803695,0,69408.0
9466,M24325,M,298.6,309.4,1460.0,43.8,138,0,0,0,0,0,0,0.9650937266803695,0,63947.99999999999
9467,L56646,L,298.6,309.4,1471.0,48.0,141,0,0,0,0,0,0,0.9650937266803695,0,70608.0
9468,L56647,L,298.6,309.3,1702.0,27.6,143,0,0,0,0,0,0,0.9654057518092282,0,46975.200000000004
9469,L56648,L,298.6,309.4,1375.0,55.4,145,0,0,0,0,0,0,0.9650937266803695,0,76175.0
9470,L56649,L,298.6,309.4,1698.0,33.2,147,0,0,0,0,0,0,0.9650937266803695,0,56373.600000000006
9471,H38884,H,298.6,309.4,1439.0,47.1,149,0,0,0,0,0,0,0.9650937266803695,0,67776.90000000001
9472,M24331,M,298.6,309.4,1774.0,27.5,154,0,0,0,0,0,0,0.9650937266803695,0,48785.0
9473,M24332,M,298.7,309.4,1375.0,48.3,157,0,0,0,0,0,0,0.965416932884884,0,66412.5
9474,L56653,L,298.7,309.5,1446.0,40.0,160,0,0,0,0,0,0,0.965105004959273,0,57840.0
9475,M24334,M,298.7,309.6,1455.0,46.8,162,0,0,0,0,0,0,0.9647932785374893,0,68094.0
9476,L56655,L,298.8,309.6,1523.0,41.9,165,0,0,0,0,0,0,0.9651162759524667,0,63813.7
9477,M24336,M,298.8,309.6,1692.0,31.9,167,0,0,0,0,0,0,0.9651162759524667,0,53974.799999999996
9478,M24337,M,298.8,309.6,1693.0,33.3,170,0,0,0,0,0,0,0.9651162759524667,0,56376.899999999994
9479,L56658,L,298.8,309.6,1890.0,24.0,173,0,0,0,0,0,0,0.9651162759524667,0,45360.0
9480,H38893,H,298.9,309.6,1600.0,33.5,175,0,0,0,0,0,0,0.9654392733674441,0,53600.0
9481,M24340,M,298.9,309.6,1434.0,43.8,180,0,0,0,0,0,0,0.9654392733674441,0,62809.2
9482,L56661,L,298.9,309.6,1365.0,50.9,183,0,0,0,0,0,0,0.9654392733674441,0,69478.5
9483,H38896,H,298.8,309.6,1309.0,57.4,185,0,0,0,0,0,0,0.9651162759524667,0,75136.59999999999
9484,H38897,H,298.9,309.6,1546.0,35.3,190,0,0,0,0,0,0,0.9654392733674441,0,54573.799999999996
9485,L56664,L,298.9,309.6,1663.0,33.7,195,0,0,0,0,0,0,0.9654392733674441,0,56043.100000000006
9487,M24346,M,298.9,309.6,1472.0,46.0,199,0,0,0,0,0,0,0.9654392733674441,0,67712.0
9488,L56667,L,298.9,309.6,1583.0,39.8,202,0,0,0,0,0,0,0.9654392733674441,0,63003.399999999994
9489,M24348,M,298.9,309.6,1567.0,34.5,204,0,0,0,0,0,0,0.9654392733674441,0,54061.5
9490,L56669,L,298.9,309.7,1407.0,41.9,207,0,0,0,0,0,0,0.9651275396670083,0,58953.299999999996
9491,M24350,M,299.0,309.7,1418.0,44.7,209,0,0,0,0,0,0,0.9654504327883422,0,63384.600000000006
9492,M24351,M,299.0,309.7,1489.0,40.7,212,0,0,0,0,0,0,0.9654504327883422,0,60602.3
9493,L56672,L,299.1,309.9,1586.0,36.6,215,0,0,0,0,0,0,0.9651500452883188,0,58047.600000000006
9494,L56673,L,299.1,309.8,1398.0,55.4,217,1,0,0,0,1,0,0.9654615850049659,0,77449.2
